===============================
0ep8OmrL
1514171724.77,1514171724.85,0.0809791088104
1514171724.79,1514171724.91,0.126570940018
1514171724.77,1514171724.86,0.0891091823578
1514171718.74,1514171724.77,6.0392870903
1514171724.8,1514171724.94,0.138940095901
1514171722.75,1514171724.79,2.04586696625
1514171724.78,1514171724.9,0.117931842804
1514171724.78,1514171724.88,0.104183912277
1514171722.75,1514171724.81,2.05686092377
1514171711.74,1514171714.73,2.98510122299
1514171724.78,1514171724.89,0.111241102219
1514171724.76,1514171724.82,0.0632028579712
1514171712.72,1514171718.74,6.01505684853
1514171724.77,1514171724.87,0.098739862442
1514171724.76,1514171724.83,0.067941904068
1514171714.73,1514171722.75,8.02321910858
1514171724.79,1514171724.93,0.140384912491
1514171724.77,1514171724.84,0.0752699375153
1514171718.73,1514171724.76,6.02500700951
1514171724.79,1514171724.92,0.133761882782
---------------------
