===============================
vMOS0AV6
1514171724.77,1514171724.89,0.119673967361
1514171708.73,1514171714.73,5.99598693848
1514171724.79,1514171724.93,0.147595882416
1514171724.79,1514171724.95,0.153540849686
1514171724.78,1514171724.9,0.125159025192
1514171722.75,1514171724.83,2.07681202888
1514171712.72,1514171718.74,6.01527500153
1514171724.76,1514171724.84,0.0841178894043
1514171714.73,1514171722.75,8.02877688408
1514171724.78,1514171724.91,0.131875991821
1514171724.76,1514171724.85,0.0892210006714
1514171714.73,1514171724.78,10.0477428436
1514171724.76,1514171724.86,0.0969958305359
1514171718.73,1514171724.79,6.05921912193
1514171724.78,1514171724.92,0.139618873596
1514171724.79,1514171724.94,0.146600961685
1514171724.77,1514171724.87,0.104955911636
1514171718.74,1514171724.81,6.07297992706
1514171724.77,1514171724.88,0.111605167389
1514171722.75,1514171724.82,2.07050800323
---------------------
